dialogue_id,context,question,answer,answer_start,evidence_turn,evidence_utterance
tr_3722,"Oh ! You're engaged ! What a beautiful engagement ring ! Who to ? Of course Mike . Who else ? We fell in love at first sight . When's the wedding going to be ? We haven't decided yet . There are a lot of things to sort out , you know . Are you having a big wedding ?",The target utterance is 'Are you having a big wedding ?'. What is the causal span that triggers the emotion happiness?,You're engaged ! What a beautiful engagement ring !,5,1.0,Oh ! You're engaged ! What a beautiful engagement ring ! Who to ?
tr_3722,"Oh ! You're engaged ! What a beautiful engagement ring ! Who to ? Of course Mike . Who else ? We fell in love at first sight . When's the wedding going to be ? We haven't decided yet . There are a lot of things to sort out , you know . Are you having a big wedding ? Yes , I've always dream of having a big wedding .","The target utterance is 'Yes , I've always dream of having a big wedding .'. What is the causal span that triggers the emotion happiness?","Yes , I've always dream of having a big wedding .",267,6.0,"Yes , I've always dream of having a big wedding ."
tr_3722,"Oh ! You're engaged ! What a beautiful engagement ring ! Who to ? Of course Mike . Who else ? We fell in love at first sight . When's the wedding going to be ? We haven't decided yet . There are a lot of things to sort out , you know . Are you having a big wedding ? Yes , I've always dream of having a big wedding . But what do you say about that ?",The target utterance is 'But what do you say about that ?'. What is the causal span that triggers the emotion happiness?,You're engaged ! What a beautiful engagement ring !,5,1.0,Oh ! You're engaged ! What a beautiful engagement ring ! Who to ?
tr_3441,"Hello . May I speak to Mary , please ? Speaking . Who's calling , please ? Hi , Mary . This is Tom . Oh , hi , Tom . How've you been ? Just fine . I say . Aren't you busy tomorrow evening ? Let me see . Uh-huh ... no , I guess I'll be free .","The target utterance is 'Let me see . Uh-huh ... no , I guess I'll be free .'. What is the causal span that triggers the emotion happiness?",I guess I'll be free .,219,6.0,"Let me see . Uh-huh ... no , I guess I'll be free ."
tr_3441,"Hello . May I speak to Mary , please ? Speaking . Who's calling , please ? Hi , Mary . This is Tom . Oh , hi , Tom . How've you been ? Just fine . I say . Aren't you busy tomorrow evening ? Let me see . Uh-huh ... no , I guess I'll be free . Well , uh ... why not dine out together and go to the movies ?","The target utterance is 'Well , uh ... why not dine out together and go to the movies ?'. What is the causal span that triggers the emotion happiness?",I guess I'll be free .,219,6.0,"Let me see . Uh-huh ... no , I guess I'll be free ."
tr_3441,"Hello . May I speak to Mary , please ? Speaking . Who's calling , please ? Hi , Mary . This is Tom . Oh , hi , Tom . How've you been ? Just fine . I say . Aren't you busy tomorrow evening ? Let me see . Uh-huh ... no , I guess I'll be free . Well , uh ... why not dine out together and go to the movies ? Sounds like a good idea .",The target utterance is 'Sounds like a good idea .'. What is the causal span that triggers the emotion happiness?,dine out together and go to the movies ?,264,7.0,"Well , uh ... why not dine out together and go to the movies ?"
tr_3441,"Hello . May I speak to Mary , please ? Speaking . Who's calling , please ? Hi , Mary . This is Tom . Oh , hi , Tom . How've you been ? Just fine . I say . Aren't you busy tomorrow evening ? Let me see . Uh-huh ... no , I guess I'll be free . Well , uh ... why not dine out together and go to the movies ? Sounds like a good idea . Okay . I'll pick you up at 6:00 .",The target utterance is 'Okay . I'll pick you up at 6:00 .'. What is the causal span that triggers the emotion happiness?,dine out together and go to the movies ?,264,7.0,"Well , uh ... why not dine out together and go to the movies ?"
tr_3441,"Hello . May I speak to Mary , please ? Speaking . Who's calling , please ? Hi , Mary . This is Tom . Oh , hi , Tom . How've you been ? Just fine . I say . Aren't you busy tomorrow evening ? Let me see . Uh-huh ... no , I guess I'll be free . Well , uh ... why not dine out together and go to the movies ? Sounds like a good idea . Okay . I'll pick you up at 6:00 . Thank you for inviting me . See you then . Bye , Tom .","The target utterance is 'Thank you for inviting me . See you then . Bye , Tom .'. What is the causal span that triggers the emotion happiness?",dine out together and go to the movies ?,264,7.0,"Well , uh ... why not dine out together and go to the movies ?"
tr_1166,"Good morning , Mr . Jones !","The target utterance is 'Good morning , Mr . Jones !'. What is the causal span that triggers the emotion happiness?",b,0,,
tr_1166,"Good morning , Mr . Jones ! Good morning , Miss Bell !","The target utterance is 'Good morning , Miss Bell !'. What is the causal span that triggers the emotion happiness?",Good morning,0,1.0,"Good morning , Mr . Jones !"
tr_1166,"Good morning , Mr . Jones ! Good morning , Miss Bell ! Nice to see you again .",The target utterance is 'Nice to see you again .'. What is the causal span that triggers the emotion happiness?,Nice to see you again .,55,3.0,Nice to see you again .
tr_1166,"Good morning , Mr . Jones ! Good morning , Miss Bell ! Nice to see you again . Nice to see you too . It's been a long time .",The target utterance is 'Nice to see you too . It's been a long time .'. What is the causal span that triggers the emotion happiness?,Nice to see you again .,55,3.0,Nice to see you again .
